,Retail Sales Exp MoM,Retail Sales MoM,Retail Sales Release,Payrolls,Citi Suprise,Payrolls,Payrolls Exp,Payrolls Release,ISM Manufacturing,ISM Manufacturing Exp,ISM Manufacturing Release,S&P 500 TR,S&P 500 Price
2012-06-20,-0.2,-0.2,20120613.0,115.0,-59.3,115.0,150.0,20120601.0,53.4,53.8,20120601.0,2351.14,1355.69
2012-06-21,-0.2,-0.2,20120613.0,115.0,-64.8,115.0,150.0,20120601.0,53.4,53.8,20120601.0,2299.16,1325.51
2012-06-22,-0.2,-0.2,20120613.0,115.0,-64.4,115.0,150.0,20120601.0,53.4,53.8,20120601.0,2315.65,1335.02
2012-06-25,-0.2,-0.2,20120613.0,115.0,-61.6,115.0,150.0,20120601.0,53.4,53.8,20120601.0,2278.98,1313.72
2012-06-26,-0.2,-0.2,20120613.0,115.0,-62.2,115.0,150.0,20120601.0,53.4,53.8,20120601.0,2289.86,1319.99
2012-06-27,-0.2,-0.2,20120613.0,115.0,-60.9,115.0,150.0,20120601.0,53.4,53.8,20120601.0,2310.98,1331.85
2012-06-28,-0.2,-0.2,20120613.0,115.0,-60.6,115.0,150.0,20120601.0,53.4,53.8,20120601.0,2306.22,1329.04
2012-06-29,-0.2,-0.2,20120613.0,115.0,-60.3,115.0,150.0,20120601.0,53.4,53.8,20120601.0,2363.79,1362.16
2012-07-02,0.2,-0.9,20120716.0,87.0,-63.9,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2369.75,1365.51
2012-07-03,0.2,-0.9,20120716.0,87.0,-63.2,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2385.06,1374.02
2012-07-04,0.2,-0.9,20120716.0,87.0,-62.3,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2385.06,1374.02
2012-07-05,0.2,-0.9,20120716.0,87.0,-60.2,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2373.91,1367.58
2012-07-06,0.2,-0.9,20120716.0,87.0,-62.5,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2352.34,1354.68
2012-07-09,0.2,-0.9,20120716.0,87.0,-62.6,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2348.52,1352.46
2012-07-10,0.2,-0.9,20120716.0,87.0,-64.9,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2329.46,1341.47
2012-07-11,0.2,-0.9,20120716.0,87.0,-64.5,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2329.71,1341.45
2012-07-12,0.2,-0.9,20120716.0,87.0,-61.4,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2318.09,1334.76
2012-07-13,0.2,-0.9,20120716.0,87.0,-61.6,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2356.4,1356.78
2012-07-16,0.2,-0.9,20120716.0,87.0,-64.0,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2350.94,1353.64
2012-07-17,0.2,-0.9,20120716.0,87.0,-62.3,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2368.36,1363.67
2012-07-18,0.2,-0.9,20120716.0,87.0,-61.1,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2384.54,1372.78
2012-07-19,0.2,-0.9,20120716.0,87.0,-65.3,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2391.27,1376.51
2012-07-20,0.2,-0.9,20120716.0,87.0,-64.5,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2367.26,1362.66
2012-07-23,0.2,-0.9,20120716.0,87.0,-60.8,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2346.22,1350.52
2012-07-24,0.2,-0.9,20120716.0,87.0,-59.6,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2325.02,1338.31
2012-07-25,0.2,-0.9,20120716.0,87.0,-59.6,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2324.33,1337.89
2012-07-26,0.2,-0.9,20120716.0,87.0,-53.8,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2362.85,1360.02
2012-07-27,0.2,-0.9,20120716.0,87.0,-51.0,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2408.07,1385.97
2012-07-30,0.2,-0.9,20120716.0,87.0,-49.0,87.0,100.0,20120706.0,50.7,52.0,20120702.0,2406.99,1385.3
2012-07-31,0.3,0.5,20120814.0,143.0,-41.9,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2396.62,1379.32
2012-08-01,0.3,0.5,20120814.0,143.0,-40.6,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2389.73,1375.14
2012-08-02,0.3,0.5,20120814.0,143.0,-39.7,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2372.31,1365.0
2012-08-03,0.3,0.5,20120814.0,143.0,-36.2,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2417.77,1390.99
2012-08-06,0.3,0.5,20120814.0,143.0,-34.7,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2423.46,1394.23
2012-08-07,0.3,0.5,20120814.0,143.0,-33.8,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2435.88,1401.35
2012-08-08,0.3,0.5,20120814.0,143.0,-33.5,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2438.16,1402.22
2012-08-09,0.3,0.5,20120814.0,143.0,-21.3,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2440.23,1402.8
2012-08-10,0.3,0.5,20120814.0,143.0,-20.9,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2445.64,1405.87
2012-08-13,0.3,0.5,20120814.0,143.0,-19.7,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2443.05,1404.11
2012-08-14,0.3,0.5,20120814.0,143.0,-12.1,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2443.16,1403.93
2012-08-15,0.3,0.5,20120814.0,143.0,-19.1,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2446.82,1405.53
2012-08-16,0.3,0.5,20120814.0,143.0,-19.7,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2464.38,1415.51
2012-08-17,0.3,0.5,20120814.0,143.0,-18.1,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2469.0,1418.16
2012-08-20,0.3,0.5,20120814.0,143.0,-16.1,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2468.99,1418.13
2012-08-21,0.3,0.5,20120814.0,143.0,-15.3,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2460.41,1413.17
2012-08-22,0.3,0.5,20120814.0,143.0,-14.6,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2461.12,1413.49
2012-08-23,0.3,0.5,20120814.0,143.0,-13.7,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2441.29,1402.08
2012-08-24,0.3,0.5,20120814.0,143.0,-9.3,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2457.4,1411.13
2012-08-27,0.3,0.5,20120814.0,143.0,-3.4,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2456.22,1410.44
2012-08-28,0.3,0.5,20120814.0,143.0,-6.9,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2454.39,1409.3
2012-08-29,0.3,0.5,20120814.0,143.0,-3.9,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2457.05,1410.49
2012-08-30,0.3,0.5,20120814.0,143.0,-4.0,143.0,100.0,20120803.0,50.0,50.2,20120801.0,2438.2,1399.48
2012-08-31,0.8,1.1,20120914.0,190.0,-3.4,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2450.6,1406.58
2012-09-03,0.8,1.1,20120914.0,190.0,-2.3,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2450.6,1406.58
2012-09-04,0.8,1.1,20120914.0,190.0,-2.8,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2447.8,1404.94
2012-09-05,0.8,1.1,20120914.0,190.0,-2.0,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2445.81,1403.44
2012-09-06,0.8,1.1,20120914.0,190.0,5.5,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2496.12,1432.12
2012-09-07,0.8,1.1,20120914.0,190.0,15.0,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2506.37,1437.92
2012-09-10,0.8,1.1,20120914.0,190.0,18.5,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2491.11,1429.08
2012-09-11,0.8,1.1,20120914.0,190.0,25.1,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2498.95,1433.56
2012-09-12,0.8,1.1,20120914.0,190.0,26.3,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2504.84,1436.56
2012-09-13,0.8,1.1,20120914.0,190.0,25.1,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2546.03,1459.99
2012-09-14,0.8,1.1,20120914.0,190.0,20.4,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2556.13,1465.77
2012-09-17,0.8,1.1,20120914.0,190.0,19.1,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2548.26,1461.19
2012-09-18,0.8,1.1,20120914.0,190.0,20.0,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2545.05,1459.32
2012-09-19,0.8,1.1,20120914.0,190.0,20.5,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2548.11,1461.05
2012-09-20,0.8,1.1,20120914.0,190.0,20.6,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2547.11,1460.26
2012-09-21,0.8,1.1,20120914.0,190.0,20.6,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2546.92,1460.15
2012-09-24,0.8,1.1,20120914.0,190.0,20.6,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2541.23,1456.89
2012-09-25,0.8,1.1,20120914.0,190.0,29.1,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2514.83,1441.59
2012-09-26,0.8,1.1,20120914.0,190.0,28.9,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2500.92,1433.32
2012-09-27,0.8,1.1,20120914.0,190.0,8.8,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2525.23,1447.15
2012-09-28,0.8,1.1,20120914.0,190.0,5.8,190.0,130.0,20120907.0,50.7,50.0,20120904.0,2513.93,1440.67
2012-10-01,0.8,0.9,20121015.0,181.0,11.0,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2520.71,1444.49
2012-10-02,0.8,0.9,20121015.0,181.0,10.9,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2523.08,1445.75
2012-10-03,0.8,0.9,20121015.0,181.0,17.4,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2532.79,1450.99
2012-10-04,0.8,0.9,20121015.0,181.0,17.7,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2550.98,1461.4
2012-10-05,0.8,0.9,20121015.0,181.0,43.5,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2551.03,1460.93
2012-10-08,0.8,0.9,20121015.0,181.0,43.4,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2542.21,1455.88
2012-10-09,0.8,0.9,20121015.0,181.0,42.6,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2517.14,1441.48
2012-10-10,0.8,0.9,20121015.0,181.0,42.7,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2501.75,1432.56
2012-10-11,0.8,0.9,20121015.0,181.0,45.7,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2502.66,1432.84
2012-10-12,0.8,0.9,20121015.0,181.0,49.4,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2495.28,1428.59
2012-10-15,0.8,0.9,20121015.0,181.0,55.5,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2515.44,1440.13
2012-10-16,0.8,0.9,20121015.0,181.0,52.4,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2541.28,1454.92
2012-10-17,0.8,0.9,20121015.0,181.0,55.5,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2552.05,1460.91
2012-10-18,0.8,0.9,20121015.0,181.0,53.9,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2545.95,1457.34
2012-10-19,0.8,0.9,20121015.0,181.0,53.2,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2503.8,1433.19
2012-10-22,0.8,0.9,20121015.0,181.0,50.6,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2504.96,1433.82
2012-10-23,0.8,0.9,20121015.0,181.0,49.0,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2468.78,1413.11
2012-10-24,0.8,0.9,20121015.0,181.0,48.2,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2461.18,1408.75
2012-10-25,0.8,0.9,20121015.0,181.0,51.7,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2468.6,1412.97
2012-10-26,0.8,0.9,20121015.0,181.0,54.6,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2466.8,1411.94
2012-10-29,0.8,0.9,20121015.0,181.0,51.0,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2466.8,1411.94
2012-10-30,0.8,0.9,20121015.0,181.0,50.2,181.0,115.0,20121005.0,51.8,49.7,20121001.0,2466.8,1411.94
2012-10-31,-0.2,0.0,20121114.0,132.0,48.1,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2467.51,1412.16
2012-11-01,-0.2,0.0,20121114.0,132.0,51.4,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2494.67,1427.59
2012-11-02,-0.2,0.0,20121114.0,132.0,56.6,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2471.3,1414.2
2012-11-05,-0.2,0.0,20121114.0,132.0,52.8,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2476.94,1417.26
2012-11-06,-0.2,0.0,20121114.0,132.0,50.7,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2496.46,1428.39
2012-11-07,-0.2,0.0,20121114.0,132.0,50.5,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2439.48,1394.53
2012-11-08,-0.2,0.0,20121114.0,132.0,59.6,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2409.72,1377.51
2012-11-09,-0.2,0.0,20121114.0,132.0,60.7,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2413.92,1379.85
2012-11-12,-0.2,0.0,20121114.0,132.0,60.8,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2414.24,1380.03
2012-11-13,-0.2,0.0,20121114.0,132.0,60.7,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2405.38,1374.53
2012-11-14,-0.2,0.0,20121114.0,132.0,57.0,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2372.94,1355.49
2012-11-15,-0.2,0.0,20121114.0,132.0,50.7,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2369.32,1353.33
2012-11-16,-0.2,0.0,20121114.0,132.0,47.5,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2381.02,1359.88
2012-11-19,-0.2,0.0,20121114.0,132.0,46.8,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2428.47,1386.89
2012-11-20,-0.2,0.0,20121114.0,132.0,48.4,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2430.29,1387.81
2012-11-21,-0.2,0.0,20121114.0,132.0,46.5,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2435.97,1391.03
2012-11-22,-0.2,0.0,20121114.0,132.0,46.4,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2435.97,1391.03
2012-11-23,-0.2,0.0,20121114.0,132.0,47.4,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2468.06,1409.15
2012-11-26,-0.2,0.0,20121114.0,132.0,47.5,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2463.12,1406.29
2012-11-27,-0.2,0.0,20121114.0,132.0,49.0,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2450.48,1398.94
2012-11-28,-0.2,0.0,20121114.0,132.0,47.0,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2470.47,1409.93
2012-11-29,-0.2,0.0,20121114.0,132.0,43.9,132.0,125.0,20121102.0,50.5,51.0,20121101.0,2481.42,1415.95
2012-11-30,0.5,0.4,20121213.0,149.0,43.1,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2481.82,1416.18
2012-12-03,0.5,0.4,20121213.0,149.0,35.1,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2470.07,1409.46
2012-12-04,0.5,0.4,20121213.0,149.0,33.0,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2465.9,1407.05
2012-12-05,0.5,0.4,20121213.0,149.0,34.7,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2470.59,1409.28
2012-12-06,0.5,0.4,20121213.0,149.0,35.5,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2479.4,1413.94
2012-12-07,0.5,0.4,20121213.0,149.0,50.8,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2486.84,1418.07
2012-12-10,0.5,0.4,20121213.0,149.0,49.7,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2487.78,1418.55
2012-12-11,0.5,0.4,20121213.0,149.0,48.0,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2504.08,1427.84
2012-12-12,0.5,0.4,20121213.0,149.0,48.5,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2505.76,1428.48
2012-12-13,0.5,0.4,20121213.0,149.0,51.1,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2490.56,1419.45
2012-12-14,0.5,0.4,20121213.0,149.0,50.6,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2480.36,1413.58
2012-12-17,0.5,0.4,20121213.0,149.0,47.4,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2509.84,1430.36
2012-12-18,0.5,0.4,20121213.0,149.0,47.0,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2538.72,1446.79
2012-12-19,0.5,0.4,20121213.0,149.0,46.2,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2519.54,1435.81
2012-12-20,0.5,0.4,20121213.0,149.0,56.0,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2533.91,1443.69
2012-12-21,0.5,0.4,20121213.0,149.0,54.8,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2510.32,1430.15
2012-12-24,0.5,0.4,20121213.0,149.0,54.3,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2504.51,1426.66
2012-12-25,0.5,0.4,20121213.0,149.0,54.3,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2504.51,1426.66
2012-12-26,0.5,0.4,20121213.0,149.0,55.5,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2492.54,1419.83
2012-12-27,0.5,0.4,20121213.0,149.0,49.1,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2489.97,1418.1
2012-12-28,0.5,0.4,20121213.0,149.0,47.7,149.0,85.0,20121207.0,48.8,51.4,20121203.0,2462.71,1402.43
2012-12-31,0.2,0.5,20130115.0,243.0,39.9,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2504.44,1426.19
2013-01-01,0.2,0.5,20130115.0,243.0,39.9,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2504.44,1426.19
2013-01-02,0.2,0.5,20130115.0,243.0,33.1,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2568.55,1462.42
2013-01-03,0.2,0.5,20130115.0,243.0,34.7,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2563.19,1459.37
2013-01-04,0.2,0.5,20130115.0,243.0,34.1,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2575.66,1466.47
2013-01-07,0.2,0.5,20130115.0,243.0,31.9,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2567.63,1461.89
2013-01-08,0.2,0.5,20130115.0,243.0,31.1,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2560.17,1457.15
2013-01-09,0.2,0.5,20130115.0,243.0,30.0,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2567.02,1461.02
2013-01-10,0.2,0.5,20130115.0,243.0,28.7,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2586.52,1472.12
2013-01-11,0.2,0.5,20130115.0,243.0,10.9,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2586.69,1472.05
2013-01-14,0.2,0.5,20130115.0,243.0,8.9,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2584.27,1470.68
2013-01-15,0.2,0.5,20130115.0,243.0,7.9,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2587.2,1472.34
2013-01-16,0.2,0.5,20130115.0,243.0,3.3,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2588.02,1472.63
2013-01-17,0.2,0.5,20130115.0,243.0,5.2,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2602.64,1480.94
2013-01-18,0.2,0.5,20130115.0,243.0,2.2,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2611.54,1485.98
2013-01-21,0.2,0.5,20130115.0,243.0,-0.1,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2611.54,1485.98
2013-01-22,0.2,0.5,20130115.0,243.0,-2.1,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2623.22,1492.56
2013-01-23,0.2,0.5,20130115.0,243.0,-3.0,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2627.23,1494.81
2013-01-24,0.2,0.5,20130115.0,243.0,-0.6,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2627.33,1494.82
2013-01-25,0.2,0.5,20130115.0,243.0,-2.0,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2641.64,1502.96
2013-01-28,0.2,0.5,20130115.0,243.0,0.3,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2636.83,1500.18
2013-01-29,0.2,0.5,20130115.0,243.0,-7.0,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2650.43,1507.84
2013-01-30,0.2,0.5,20130115.0,243.0,-30.8,243.0,152.0,20130104.0,49.8,50.5,20130102.0,2640.77,1501.96
2013-01-31,0.1,0.7,20130213.0,190.0,-27.9,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2634.16,1498.11
2013-02-01,0.1,0.7,20130213.0,190.0,-28.1,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2660.7,1513.17
2013-02-04,0.1,0.7,20130213.0,190.0,-29.3,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2630.05,1495.71
2013-02-05,0.1,0.7,20130213.0,190.0,-29.9,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2657.76,1511.29
2013-02-06,0.1,0.7,20130213.0,190.0,-29.8,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2659.55,1512.12
2013-02-07,0.1,0.7,20130213.0,190.0,-30.0,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2655.84,1509.39
2013-02-08,0.1,0.7,20130213.0,190.0,-12.5,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2670.85,1517.93
2013-02-11,0.1,0.7,20130213.0,190.0,-10.0,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2669.37,1517.01
2013-02-12,0.1,0.7,20130213.0,190.0,-9.0,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2673.77,1519.43
2013-02-13,0.1,0.7,20130213.0,190.0,-7.0,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2676.6,1520.33
2013-02-14,0.1,0.7,20130213.0,190.0,-5.0,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2678.77,1521.38
2013-02-15,0.1,0.7,20130213.0,190.0,-2.0,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2676.21,1519.79
2013-02-18,0.1,0.7,20130213.0,190.0,-2.4,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2676.21,1519.79
2013-02-19,0.1,0.7,20130213.0,190.0,-2.5,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2696.26,1530.94
2013-02-20,0.1,0.7,20130213.0,190.0,-3.7,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2662.94,1511.95
2013-02-21,0.1,0.7,20130213.0,190.0,-4.7,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2646.75,1502.42
2013-02-22,0.1,0.7,20130213.0,190.0,-4.8,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2670.36,1515.6
2013-02-25,0.1,0.7,20130213.0,190.0,-5.0,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2621.46,1487.85
2013-02-26,0.1,0.7,20130213.0,190.0,7.7,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2637.89,1496.94
2013-02-27,0.1,0.7,20130213.0,190.0,6.7,190.0,165.0,20130201.0,52.9,50.7,20130201.0,2672.11,1515.99
2013-02-28,0.5,1.1,20130313.0,311.0,2.8,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2669.92,1514.68
2013-03-01,0.5,1.1,20130313.0,311.0,7.7,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2676.18,1518.2
2013-03-04,0.5,1.1,20130313.0,311.0,5.2,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2688.54,1525.2
2013-03-05,0.5,1.1,20130313.0,311.0,6.3,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2714.35,1539.79
2013-03-06,0.5,1.1,20130313.0,311.0,7.0,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2718.07,1541.46
2013-03-07,0.5,1.1,20130313.0,311.0,5.1,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2723.27,1544.26
2013-03-08,0.5,1.1,20130313.0,311.0,21.1,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2735.67,1551.18
2013-03-11,0.5,1.1,20130313.0,311.0,21.0,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2744.81,1556.22
2013-03-12,0.5,1.1,20130313.0,311.0,21.1,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2738.35,1552.48
2013-03-13,0.5,1.1,20130313.0,311.0,27.4,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2742.87,1554.52
2013-03-14,0.5,1.1,20130313.0,311.0,29.3,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2758.3,1563.23
2013-03-15,0.5,1.1,20130313.0,311.0,27.0,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2753.82,1560.7
2013-03-18,0.5,1.1,20130313.0,311.0,21.0,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2738.68,1552.1
2013-03-19,0.5,1.1,20130313.0,311.0,26.9,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2732.09,1548.34
2013-03-20,0.5,1.1,20130313.0,311.0,27.2,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2750.42,1558.71
2013-03-21,0.5,1.1,20130313.0,311.0,28.8,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2727.69,1545.8
2013-03-22,0.5,1.1,20130313.0,311.0,29.1,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2747.25,1556.89
2013-03-25,0.5,1.1,20130313.0,311.0,30.2,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2738.08,1551.69
2013-03-26,0.5,1.1,20130313.0,311.0,25.1,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2760.32,1563.77
2013-03-27,0.5,1.1,20130313.0,311.0,25.1,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2758.85,1562.85
2013-03-28,0.5,1.1,20130313.0,311.0,18.9,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2770.05,1569.19
2013-03-29,0.5,1.1,20130313.0,311.0,18.9,311.0,165.0,20130308.0,54.6,52.5,20130301.0,2770.05,1569.19
2013-04-01,0.0,-1.0,20130412.0,135.0,16.8,135.0,190.0,20130405.0,52.5,54.0,20130401.0,2757.83,1562.17
2013-04-02,0.0,-1.0,20130412.0,135.0,17.4,135.0,190.0,20130405.0,52.5,54.0,20130401.0,2772.11,1570.25
